date,meantemp,humidity,meanpressure
2013-05-14,32.285714285714285,34.285714285714285,1001.5714285714286
2013-05-15,33.0,33.0,999.8571428571428
2013-05-16,33.0,34.75,998.5
2013-05-17,32.833333333333336,28.166666666666668,1000.3333333333334
2013-05-18,31.4,42.2,999.0
2013-05-19,35.333333333333336,22.33333333333333,999.6666666666666
2013-05-20,36.4,24.2,998.4
2013-05-21,36.0,19.0,998.6666666666666
2013-05-22,36.75,22.125,998.625
2013-05-23,37.5,23.33333333333333,997.1666666666666
2013-05-24,38.42857142857143,27.428571428571427,996.4285714285714
2013-05-25,38.71428571428572,22.428571428571427,998.1428571428572
2013-05-26,37.8,21.2,998.2
2013-05-27,35.857142857142854,31.571428571428573,999.1428571428572
2013-05-28,35.333333333333336,29.0,1000.1666666666666
2013-05-29,34.142857142857146,27.857142857142858,999.4285714285714
2013-05-30,32.2,28.2,999.6
2013-05-31,33.625,40.125,998.7142857142856
2013-06-01,32.0,54.0,998.75
2013-06-02,32.4,56.6,1001.0
2013-06-03,35.6,47.0,999.6
2013-06-04,35.857142857142854,42.57142857142857,999.8571428571428
2013-06-05,37.16666666666666,36.5,998.0
2013-06-06,31.285714285714285,61.71428571428572,997.2857142857144
2013-06-07,34.0,49.25,998.0
2013-06-08,34.2,57.4,997.0
2013-06-09,36.16666666666666,40.0,995.1666666666666
2013-06-10,36.625,42.75,995.125
2013-06-11,30.166666666666668,61.66666666666666,1000.0
2013-06-12,34.142857142857146,54.142857142857146,998.0
2013-06-13,29.83333333333333,68.66666666666667,998.6666666666666
2013-06-14,30.142857142857142,68.14285714285714,997.4285714285714
2013-06-15,30.714285714285715,65.0,997.8571428571428
2013-06-16,27.0,88.85714285714286,996.4285714285714
2013-06-17,26.875,87.375,994.75
2013-06-18,28.4,83.6,996.4
2013-06-19,29.857142857142858,72.85714285714286,999.0
2013-06-20,33.0,52.71428571428572,997.1666666666666
2013-06-21,34.833333333333336,47.333333333333336,995.3333333333334
2013-06-22,35.6,39.4,996.2
2013-06-23,35.166666666666664,53.0,995.6666666666666
2013-06-24,33.142857142857146,55.0,996.2857142857144
2013-06-25,30.571428571428573,70.42857142857143,999.1666666666666
2013-06-26,30.666666666666668,71.5,999.0
2013-06-27,31.428571428571427,61.85714285714285,996.7142857142856
2013-06-28,31.5,64.25,996.0
2013-06-29,33.25,57.0,995.25
2013-06-30,32.833333333333336,52.16666666666666,997.1666666666666
2013-07-01,33.857142857142854,54.0,996.4285714285714
2013-07-02,33.142857142857146,58.285714285714285,996.0
2013-07-03,31.571428571428573,70.0,997.5714285714286
2013-07-04,32.375,67.5,997.0
2013-07-05,32.8,62.2,997.8
2013-07-06,31.0,73.14285714285714,1000.5714285714286
2013-07-07,31.166666666666668,77.33333333333333,1000.1666666666666
2013-07-08,29.83333333333333,75.16666666666667,997.5
2013-07-09,29.0,78.83333333333333,996.8333333333334
2013-07-10,29.75,75.375,995.75
2013-07-11,32.5,65.5,997.3333333333334
2013-07-12,28.875,86.625,1000.0
2013-07-13,31.75,70.25,998.875
2013-07-14,30.75,71.625,997.375
2013-07-15,31.75,73.25,998.375
2013-07-16,29.875,83.875,999.0
2013-07-17,31.125,78.375,998.0
2013-07-18,31.75,76.0,995.0
2013-07-19,30.5,73.5,995.3333333333334
2013-07-20,26.83333333333333,90.66666666666669,999.1666666666666
2013-07-21,28.2,88.0,996.4
2013-07-22,29.5,80.33333333333333,996.8333333333334
2013-07-23,31.857142857142858,70.71428571428571,998.0
2013-07-24,29.714285714285715,84.14285714285714,997.1428571428572
2013-07-25,28.33333333333333,84.5,995.1666666666666
2013-07-26,30.0,73.85714285714286,995.4285714285714
2013-07-27,30.142857142857142,79.0,997.2857142857144
2013-07-28,32.285714285714285,67.42857142857143,998.1428571428572
2013-07-29,31.0,77.42857142857143,997.1428571428572
2013-07-30,30.5,75.66666666666667,996.5
2013-07-31,28.83333333333333,78.5,996.6666666666666
2013-08-01,30.0,73.5,998.0
2013-08-02,31.571428571428573,66.42857142857143,999.4285714285714
2013-08-03,32.5,62.333333333333336,1000.8333333333334
2013-08-04,32.5,62.5,993.25
2013-08-05,29.5,77.0,1001.0
2013-08-06,27.166666666666668,90.66666666666669,1002.1666666666666
2013-08-07,28.375,85.25,1001.875
2013-08-08,28.5,84.0,1000.5
2013-08-09,27.166666666666668,87.5,1001.0
2013-08-10,29.428571428571427,79.85714285714286,1000.3333333333334
2013-08-11,30.0,76.83333333333333,1001.1666666666666
2013-08-12,29.5,81.5,1001.0
2013-08-13,30.75,72.0,999.25
2013-08-14,29.666666666666668,74.33333333333333,999.8333333333334
2013-08-15,27.714285714285715,85.0,1001.7142857142856
2013-08-16,26.6,92.0,1000.8
2013-08-17,27.428571428571427,91.0,999.4285714285714
2013-08-18,28.33333333333333,83.83333333333333,1000.1666666666666
2013-08-19,28.166666666666668,84.66666666666667,1000.5
2013-08-20,27.375,88.5,999.0
2013-08-21,28.33333333333333,81.16666666666667,999.2857142857144
2013-08-22,29.166666666666668,74.83333333333333,1001.1666666666666
2013-08-23,31.285714285714285,73.14285714285714,1001.4285714285714
2013-08-24,32.0,71.25,1000.3333333333334
2013-08-25,29.0,90.75,998.75
2013-08-26,32.0,69.875,997.8571428571428
2013-08-27,32.142857142857146,57.285714285714285,999.8571428571428
2013-08-28,30.142857142857142,60.71428571428572,1003.7142857142856
2013-08-29,31.5,57.0,1003.25
2013-08-30,29.166666666666668,73.0,1003.5
2013-08-31,29.0,71.75,1003.25
2013-09-01,30.0,65.2,1003.2
2013-09-02,31.857142857142858,50.85714285714285,1003.7142857142856
2013-09-03,32.75,45.5,1001.5
2013-09-04,31.714285714285715,48.0,1002.1666666666666
2013-09-05,31.666666666666668,46.0,1001.5
2013-09-06,30.571428571428573,55.71428571428572,1003.4285714285714
2013-09-07,30.83333333333333,51.833333333333336,1004.1666666666666
2013-09-08,28.0,71.75,1007.25
2013-09-09,31.0,57.5,1007.0
2013-09-10,29.666666666666668,66.33333333333333,1005.3333333333334
2013-09-11,30.857142857142858,61.142857142857146,1005.5714285714286
2013-09-12,31.166666666666668,60.333333333333336,1008.1666666666666
2013-09-13,31.142857142857142,67.14285714285714,1007.1428571428572
2013-09-14,30.5,67.0,1003.8333333333334
2013-09-15,31.625,56.375,1001.375
2013-09-16,29.666666666666668,60.0,1002.3333333333334
2013-09-17,29.25,56.5,1002.875
2013-09-18,29.142857142857142,58.57142857142857,1003.1428571428572
2013-09-19,29.8,61.6,1001.8
2013-09-20,28.666666666666668,70.0,1003.0
2013-09-21,25.2,89.0,1003.0
2013-09-22,28.33333333333333,79.66666666666667,1001.6666666666666
2013-09-23,30.285714285714285,68.0,1001.0
2013-09-24,30.75,65.75,1002.75
2013-09-25,28.571428571428573,75.0,1005.4285714285714
2013-09-26,28.2,78.8,1006.6
2013-09-27,29.0,71.25,1005.625
2013-09-28,30.0,67.33333333333333,1005.3333333333334
2013-09-29,28.142857142857142,79.85714285714286,1003.8571428571428
2013-09-30,26.857142857142858,84.57142857142857,1004.7142857142856
2013-10-01,28.285714285714285,68.71428571428571,1007.7142857142856
2013-10-02,29.2,61.4,1010.0
2013-10-03,28.6,59.0,1008.6
2013-10-04,24.83333333333333,84.33333333333333,1007.5
2013-10-05,28.5,69.0,1004.125
2013-10-06,29.75,66.5,1005.25
2013-10-07,29.714285714285715,66.57142857142857,1008.8571428571428
2013-10-08,29.2,69.4,1009.8
2013-10-09,30.83333333333333,65.5,1010.3333333333334
2013-10-10,29.428571428571427,66.28571428571429,1010.8571428571428
2013-10-11,23.857142857142858,89.85714285714286,1010.5714285714286
2013-10-12,26.142857142857142,82.57142857142857,1008.2857142857144
2013-10-13,27.166666666666668,84.33333333333333,1007.6666666666666
2013-10-14,27.714285714285715,74.85714285714286,1007.0
2013-10-15,25.857142857142858,76.42857142857143,1009.1428571428572
2013-10-16,26.428571428571427,75.0,1009.0
2013-10-17,26.857142857142858,76.71428571428571,1010.4285714285714
2013-10-18,26.33333333333333,73.16666666666667,1010.5
2013-10-19,24.571428571428573,69.57142857142857,1011.5714285714286
2013-10-20,24.33333333333333,67.83333333333333,1010.6666666666666
2013-10-21,24.875,63.625,1009.875
2013-10-22,27.8,53.6,1011.0
2013-10-23,25.0,67.5,1013.625
2013-10-24,23.857142857142858,73.14285714285714,1013.2857142857144
2013-10-25,22.8,75.8,1011.0
2013-10-26,23.0,78.2,1011.2
2013-10-27,22.875,66.875,1010.625
2013-10-28,22.666666666666668,63.16666666666666,1010.0
2013-10-29,23.0,62.71428571428572,1011.1428571428572
2013-10-30,22.857142857142858,67.42857142857143,1012.8571428571428
2013-10-31,23.666666666666668,58.833333333333336,1012.8333333333334
2013-11-01,23.428571428571427,69.14285714285714,1013.2857142857144
2013-11-02,21.625,65.0,1014.5
2013-11-03,20.625,57.875,1016.0
2013-11-04,21.166666666666668,54.16666666666666,1017.5
2013-11-05,18.83333333333333,74.33333333333333,1017.5
2013-11-06,20.571428571428573,66.71428571428571,1015.8571428571428
2013-11-07,20.142857142857142,73.14285714285714,1015.6666666666666
2013-11-08,18.0,82.2,1015.625
2013-11-09,19.857142857142858,73.57142857142857,1016.7142857142856
2013-11-10,16.833333333333332,72.0,1016.0
2013-11-11,18.857142857142858,61.85714285714285,1013.4285714285714
2013-11-12,16.571428571428573,71.71428571428571,1013.8571428571428
2013-11-13,17.75,65.0,1014.25
2013-11-14,17.625,63.375,1015.25
2013-11-15,17.0,67.0,1016.5
2013-11-16,16.625,69.625,1018.0
2013-11-17,15.571428571428571,67.42857142857143,1017.7142857142856
2013-11-18,18.5,55.125,1016.875
2013-11-19,17.875,63.5,1015.5
2013-11-20,18.25,58.875,1012.75
2013-11-21,17.875,66.25,1013.125
2013-11-22,17.625,74.875,1015.75
2013-11-23,18.142857142857142,77.85714285714286,1014.5714285714286
2013-11-24,19.125,58.875,1014.5
2013-11-25,21.25,49.875,1012.875
2013-11-26,21.25,51.375,1011.75
2013-11-27,19.125,68.5,1014.75
2013-11-28,18.625,71.875,1017.75
2013-11-29,17.75,66.625,1016.875
2013-11-30,17.875,69.625,1015.875
2013-12-01,18.0,65.0,1016.1428571428572
2013-12-02,17.25,73.25,1015.875
2013-12-03,17.5,73.5,1016.75
2013-12-04,17.142857142857142,71.85714285714286,1017.0
2013-12-05,17.142857142857142,69.0,1015.2857142857144
2013-12-06,16.125,72.375,1014.0
2013-12-07,16.0,80.5,1014.25
2013-12-08,16.5,83.625,1014.0
2013-12-09,16.125,79.25,1013.5
2013-12-10,15.5,81.75,1013.75
2013-12-11,16.625,71.875,1014.125
2013-12-12,17.75,62.375,1012.5
2013-12-13,17.142857142857142,67.71428571428571,1012.0
2013-12-14,16.142857142857142,79.0,1012.5714285714286
2013-12-15,15.5,86.25,1015.125
2013-12-16,15.25,89.5,1015.625
2013-12-17,14.75,92.875,1014.25
2013-12-18,14.875,93.0,1012.625
2013-12-19,16.125,89.125,1012.875
2013-12-20,15.375,91.375,1016.0
2013-12-21,14.75,94.0,1017.0
2013-12-22,15.25,94.0,1018.375
2013-12-23,14.25,88.25,1020.5
2013-12-24,13.5,84.75,1021.375
2013-12-25,13.666666666666666,63.16666666666666,1020.625
2013-12-26,12.125,67.625,1019.25
2013-12-27,11.875,79.875,1018.625
2013-12-28,10.875,70.0,1019.25
2013-12-29,10.571428571428571,69.42857142857143,1018.5
2013-12-30,12.375,79.5,1018.125
2013-12-31,14.5,89.375,1020.5
2014-01-01,13.375,89.625,1021.0
2014-01-02,11.0,78.375,1020.25
2014-01-03,12.5,74.875,1017.75
2014-01-04,12.875,88.125,1016.25
2014-01-05,12.375,89.0,1014.5
2014-01-06,11.428571428571429,86.28571428571429,1017.625
2014-01-07,12.142857142857142,72.28571428571429,1017.75
2014-01-08,11.875,76.875,1017.875
2014-01-09,12.833333333333334,83.0,1017.0
2014-01-10,12.375,85.375,1016.625
2014-01-11,12.125,82.625,1019.625
2014-01-12,12.875,80.875,1020.75
2014-01-13,14.0,72.375,1019.375
2014-01-14,14.875,76.75,1017.0
2014-01-15,12.0,93.5,1019.75
2014-01-16,12.285714285714286,90.57142857142856,1019.5714285714286
2014-01-17,12.0,95.75,1017.625
2014-01-18,12.5,94.25,1020.25
2014-01-19,14.5,84.5,1023.0
2014-01-20,14.625,83.5,1021.375
2014-01-21,13.571428571428571,96.85714285714286,1020.5714285714286
2014-01-22,15.25,96.125,1019.875
2014-01-23,15.625,90.125,1020.25
2014-01-24,13.875,88.875,1019.25
2014-01-25,11.75,95.625,1019.75
2014-01-26,14.375,85.75,1019.125
2014-01-27,16.625,72.375,1018.75
2014-01-28,16.625,69.875,1016.75
2014-01-29,14.875,81.875,1018.625
2014-01-30,14.5,83.25,1019.375
2014-01-31,14.75,82.5,1019.25
2014-02-01,14.0,79.375,1019.75
2014-02-02,15.25,76.125,1016.875
2014-02-03,18.428571428571427,63.85714285714285,1014.125
2014-02-04,18.857142857142858,65.42857142857143,1011.0
2014-02-05,17.0,72.75,1011.5
2014-02-06,18.5,65.375,1010.875
2014-02-07,19.625,67.25,1009.25
2014-02-08,13.625,85.375,1011.375
2014-02-09,12.875,63.375,1012.0
2014-02-10,12.625,61.75,1012.5
2014-02-11,13.375,64.625,1013.5
2014-02-12,13.25,67.0,1013.5
2014-02-13,15.25,64.5,1013.625
2014-02-14,13.0,95.5,1011.875
2014-02-15,12.375,89.5,1012.875
2014-02-16,13.5,79.0,1016.0
2014-02-17,15.125,66.125,1017.75
2014-02-18,15.25,60.125,1017.375
2014-02-19,15.125,75.375,1016.625
2014-02-20,16.125,78.625,1014.75
2014-02-21,17.125,72.25,1014.25
2014-02-22,16.625,85.625,1017.375
2014-02-23,16.5,80.0,1019.375
2014-02-24,16.375,69.375,1018.625
2014-02-25,18.125,69.0,1017.25
2014-02-26,18.75,71.125,1014.25
2014-02-27,18.625,76.625,1013.125
2014-02-28,15.625,88.375,1013.125
2014-03-01,16.142857142857142,87.28571428571429,1015.2857142857144
2014-03-02,16.125,79.0,1017.125
2014-03-03,17.875,65.625,1016.25
2014-03-04,18.75,66.375,1016.5
2014-03-05,18.875,67.0,1016.125
2014-03-06,18.375,64.0,1016.375
2014-03-07,18.5,62.875,1017.125
2014-03-08,19.875,63.875,1017.0
2014-03-09,22.0,56.625,1014.5
2014-03-10,20.0,63.875,1014.375
2014-03-11,20.714285714285715,70.0,1013.7142857142856
2014-03-12,20.0,68.875,1016.25
2014-03-13,19.0,60.625,1016.25
2014-03-14,19.625,61.25,1015.0
2014-03-15,21.625,62.625,1016.375
2014-03-16,23.125,58.5,1015.375
2014-03-17,26.25,52.125,1011.25
2014-03-18,24.857142857142858,53.42857142857143,1012.8571428571428
2014-03-19,21.75,57.375,1013.25
2014-03-20,21.5,55.0,1010.75
2014-03-21,22.5,64.75,1007.125
2014-03-22,25.0,59.5,1007.0
2014-03-23,22.75,61.875,1010.625
2014-03-24,22.375,73.125,1011.625
2014-03-25,24.625,60.25,1010.5
2014-03-26,25.125,58.875,1010.625
2014-03-27,23.5,63.25,1011.75
2014-03-28,24.428571428571427,67.57142857142857,1011.1428571428572
2014-03-29,25.875,55.625,1011.25
2014-03-30,24.125,46.75,1009.875
2014-03-31,24.125,44.125,1008.25
2014-04-01,24.875,45.75,1006.125
2014-04-02,26.75,43.375,1005.75
2014-04-03,25.0,48.0,1010.375
2014-04-04,25.857142857142858,47.85714285714285,1009.8571428571428
2014-04-05,27.375,44.0,1008.875
2014-04-06,30.125,45.25,1007.5
2014-04-07,27.25,47.625,1009.625
2014-04-08,25.75,41.875,1010.375
2014-04-09,25.75,35.25,1010.25
2014-04-10,26.375,29.25,1010.875
2014-04-11,28.142857142857142,29.0,1008.5714285714286
2014-04-12,29.125,39.875,1007.125
2014-04-13,26.875,40.375,1009.625
2014-04-14,27.625,46.625,1010.625
2014-04-15,29.0,48.125,1009.125
2014-04-16,27.125,53.625,1008.25
2014-04-17,26.375,49.625,1007.0
2014-04-18,24.25,64.375,1011.625
2014-04-19,25.625,57.875,1011.375
2014-04-20,27.0,48.0,1010.5
2014-04-21,28.0,33.125,1010.0
2014-04-22,29.375,29.375,1011.75
2014-04-23,29.125,37.0,1009.0
2014-04-24,29.375,35.875,1005.875
2014-04-25,30.625,34.375,1006.125
2014-04-26,31.5,32.0,1006.375
2014-04-27,30.625,30.0,1007.125
2014-04-28,31.5,27.875,1005.625
2014-04-29,32.125,28.875,1003.875
2014-04-30,33.25,25.5,1003.75
2014-05-01,34.875,22.5,1001.5
2014-05-02,34.375,24.75,1001.875
2014-05-03,31.75,33.375,1003.625
2014-05-04,31.875,34.375,1003.0
2014-05-05,29.75,53.25,1005.75
2014-05-06,29.571428571428573,51.142857142857146,1006.8571428571428
2014-05-07,31.75,48.625,1004.25
2014-05-08,31.375,43.0,1002.625
2014-05-09,30.5,39.625,1000.4285714285714
2014-05-10,30.0,37.625,1000.75
2014-05-11,29.625,40.375,1004.0
2014-05-12,28.0,53.375,1004.875
2014-05-13,25.25,65.75,1008.375
2014-05-14,26.875,55.25,1006.5
2014-05-15,29.5,39.875,1004.25
2014-05-16,31.125,40.25,1003.5
2014-05-17,29.875,47.625,1007.0
2014-05-18,31.5,35.375,1007.375
2014-05-19,32.375,29.5,1006.625
2014-05-20,31.125,34.0,1006.625
2014-05-21,33.0,32.5,1002.125
2014-05-22,33.25,33.375,999.5
2014-05-23,34.625,32.75,1000.0
2014-05-24,31.5,50.5,1004.125
2014-05-25,31.5,43.25,1005.5
2014-05-26,30.125,54.125,1007.125
2014-05-27,31.875,49.75,1004.75
2014-05-28,33.625,44.5,1001.25
2014-05-29,35.25,40.125,999.375
2014-05-30,33.125,44.5,999.5714285714286
2014-05-31,34.625,39.0,999.625
2014-06-01,32.75,34.25,1003.25
2014-06-02,32.75,41.375,1003.25
2014-06-03,34.875,33.625,1000.0
2014-06-04,35.25,33.125,998.125
2014-06-05,36.875,26.875,996.125
2014-06-06,37.5,27.625,994.875
2014-06-07,38.5,22.75,994.0
2014-06-08,37.625,26.25,993.125
2014-06-09,37.875,32.125,993.125
2014-06-10,37.25,20.875,994.75
2014-06-11,37.625,23.125,995.625
2014-06-12,32.875,39.25,997.0
2014-06-13,30.25,55.125,997.625
2014-06-14,30.5,66.875,997.375
2014-06-15,33.875,52.0,997.125
2014-06-16,36.375,41.375,995.625
2014-06-17,36.875,42.125,994.125
2014-06-18,33.875,58.0,994.25
2014-06-19,35.75,47.875,993.25
2014-06-20,38.0,36.125,991.375
2014-06-21,36.875,40.125,993.875
2014-06-22,34.5,46.75,996.375
2014-06-23,32.125,49.75,996.25
2014-06-24,33.0,46.25,995.5
2014-06-25,32.25,53.25,997.625
2014-06-26,32.5,60.375,1001.0
2014-06-27,34.75,48.5,1001.625
2014-06-28,34.875,49.0,999.375
2014-06-29,33.0,57.75,997.75
2014-06-30,32.0,67.75,997.5
2014-07-01,31.375,65.125,1000.875
2014-07-02,29.5,71.375,1001.125
2014-07-03,28.875,75.125,998.2857142857144
2014-07-04,31.38888888888889,69.0,998.7777777777778
2014-07-05,34.705882352941174,52.05882352941177,1000.7058823529412
2014-07-06,30.625,61.125,1000.5
2014-07-07,34.0,48.75,998.25
2014-07-08,35.0,39.5,996.875
2014-07-09,36.0,37.125,996.5
2014-07-10,36.125,38.75,996.875
2014-07-11,36.625,38.625,996.125
2014-07-12,35.875,51.375,996.0
2014-07-13,31.625,69.75,998.0
2014-07-14,32.375,67.875,997.125
2014-07-15,33.125,62.625,996.0
2014-07-16,32.625,63.0,997.25
2014-07-17,30.75,74.25,996.125
2014-07-18,27.25,83.875,994.875
2014-07-19,29.875,71.0,995.125
2014-07-20,30.875,68.875,996.75
2014-07-21,32.125,65.5,996.0
2014-07-22,31.625,69.75,997.0
2014-07-23,30.625,72.875,997.75
2014-07-24,30.5,63.625,998.7142857142856
2014-07-25,30.75,63.25,1000.75
2014-07-26,32.5,61.5,1001.875
2014-07-27,31.714285714285715,65.42857142857143,1001.875
2014-07-28,30.0,75.75,999.375
2014-07-29,30.25,69.875,999.25
2014-07-30,31.875,65.75,999.5714285714286
2014-07-31,32.5,65.75,999.625
2014-08-01,33.25,59.5,998.0
2014-08-02,30.125,77.75,997.125
2014-08-03,31.5,66.25,995.375
2014-08-04,30.5,69.75,996.125
2014-08-05,29.75,77.5,997.5
2014-08-06,32.125,65.0,996.875
2014-08-07,31.125,65.375,997.0
2014-08-08,31.0,67.875,998.375
2014-08-09,29.23529411764705,80.47058823529412,1001.6470588235294
2014-08-10,28.5,89.90625,1002.15625
2014-08-11,31.125,72.125,999.875
2014-08-12,32.125,57.5,998.75
2014-08-13,32.125,57.71428571428572,998.25
2014-08-14,30.375,57.5,997.375
2014-08-15,31.125,54.875,998.875
2014-08-16,30.428571428571427,59.85714285714285,1002.5
2014-08-17,31.375,53.875,1003.25
2014-08-18,31.875,56.625,1005.375
